ContestOrder,Contest,Contest ID,Choice,Precinct,BallotsWith Contest,Votes,Overvoted WithVote for this Choice,Undervoted WithoutVote for this Choice,Ballots WithVotes for Others
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,D Charles Bailey Jr,451,"1,066",422,0,303,341
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,D Charles Bailey Jr,452,99,45,0,37,17
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,D Charles Bailey Jr,453,11,4,0,5,2
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,D Charles Bailey Jr,454,19,5,0,8,6
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,D Charles Bailey Jr,455,"1,486",543,1,466,476
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,D Charles Bailey Jr,456,7,3,0,0,4
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,301,"1,724",364,1,591,768
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,302,"2,551",725,1,726,"1,099"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,303,330,78,0,109,143
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,304,"1,076",316,0,302,458
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,305,953,229,0,294,430
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,306,579,218,0,146,215
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,307,"4,494","1,267",1,"1,262","1,964"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,308,148,32,0,55,61
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,309,"4,308","1,327",0,"1,171","1,810"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,310,614,149,1,198,266
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,311,684,151,0,229,304
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,312,"1,703",371,0,585,747
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,313,3,0,0,3,0
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,314,310,58,0,126,126
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,315,493,113,0,193,187
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,316,"1,719",340,0,642,737
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,317,169,33,0,54,82
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,318,"3,750","1,131",0,987,"1,632"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,319,"5,196","1,526",0,"1,489","2,181"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,320,"1,778",528,0,499,751
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,321,328,82,0,113,133
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,322,269,63,0,85,121
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,324,519,117,0,180,222
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,325,155,45,0,42,68
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,326,"1,898",386,0,670,842
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,327,"5,317","1,611",1,"1,427","2,278"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,328,931,208,0,307,416
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,329,"7,692","2,523",0,"2,094","3,075"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,330,"2,150",546,0,629,975
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,331,"2,399",748,0,719,932
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,332,"2,550",947,0,617,986
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,333,"3,626","1,254",0,"1,002","1,370"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,334,137,43,0,34,60
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,335,"4,268","1,146",0,"1,122","2,000"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,336,"2,948",869,0,810,"1,269"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,337,"1,086",340,0,330,416
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,338,"5,180","1,401",0,"1,425","2,354"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,339,"4,822","1,292",0,"1,456","2,074"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,340,"6,948","1,896",1,"1,971","3,080"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,341,305,53,0,118,134
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,342,63,12,0,18,33
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,343,"2,608",764,0,740,"1,104"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,344,"2,806",957,0,821,"1,028"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,345,27,3,0,14,10
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,346,274,65,0,76,133
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,347,55,14,0,20,21
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,348,27,7,0,10,10
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,349,573,164,0,162,247
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,350,"6,361","2,139",0,"1,917","2,305"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,351,"3,169",996,0,914,"1,259"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,352,"1,138",422,0,342,374
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,353,"2,219",732,0,695,792
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,354,"1,811",516,0,529,766
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,355,"1,364",451,0,388,525
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,356,"1,662",465,0,478,719
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,357,813,229,0,241,343
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,358,"2,526",790,0,676,"1,060"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,359,"2,324",691,0,688,945
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,360,"2,836",936,0,782,"1,118"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,361,"2,052",766,0,537,749
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,362,"6,315","1,975",0,"1,827","2,513"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,363,"2,925",889,0,910,"1,126"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,364,"4,460","1,156",0,"1,461","1,843"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,365,"4,622","1,264",1,"1,448","1,909"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,366,"1,641",570,0,523,548
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,367,"4,269","1,078",1,"1,284","1,906"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,368,"3,793","1,085",2,"1,134","1,572"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,369,"1,660",501,0,512,647
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,370,"2,096",634,0,662,800
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,371,"2,037",629,0,551,857
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,372,"1,701",462,0,546,693
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,373,328,77,0,118,133
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,374,9,5,0,2,2
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,375,279,73,0,90,116
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,376,"1,779",510,0,528,741
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,377,"2,251",561,0,674,"1,016"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,378,937,294,0,280,363
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,379,"3,854","1,196",1,"1,107","1,550"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,380,"3,025",951,1,882,"1,191"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,381,475,105,0,169,201
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,382,"3,905","1,160",1,"1,107","1,637"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,383,"1,566",508,0,477,581
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,384,"4,477","1,457",0,"1,361","1,659"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,385,770,191,0,236,343
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,386,"1,936",529,0,573,834
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,387,21,3,0,4,14
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,388,250,81,1,72,96
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,389,"7,639","2,174",0,"2,293","3,172"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,390,"2,098",506,0,651,941
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,391,405,166,0,106,133
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,392,112,37,0,36,39
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,393,626,222,0,178,226
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,394,248,84,0,83,81
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,395,"5,402","1,643",0,"1,587","2,172"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,396,830,240,0,241,349
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,397,"2,943",758,0,868,"1,317"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,398,"1,773",414,0,550,809
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,399,"2,213",674,0,667,872
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,400,"3,519","1,164",0,"1,031","1,324"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,401,"1,860",688,1,494,677
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,402,"6,413","1,765",0,"1,898","2,750"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,403,"1,374",340,0,459,575
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,404,"5,913","1,878",1,"1,635","2,399"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,405,"7,546","2,069",0,"2,270","3,207"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,406,"2,033",712,0,600,721
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,407,870,222,0,283,365
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,408,322,100,0,95,127
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,409,"4,511","1,359",1,"1,263","1,888"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,410,"1,322",321,0,439,562
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,411,"1,311",333,0,373,605
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,412,"1,749",467,0,530,752
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,413,"1,455",365,0,436,654
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,414,525,131,0,157,237
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,415,850,247,1,252,350
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,416,846,261,0,260,325
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,417,408,118,0,124,166
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,418,"3,030",906,0,775,"1,349"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,419,"1,789",468,0,550,771
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,420,"3,223","1,011",0,816,"1,396"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,421,499,124,0,156,219
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,422,17,1,0,10,6
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,423,"3,051","1,036",0,777,"1,238"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,424,"4,657","1,064",0,"1,436","2,157"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,425,683,117,0,234,332
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,426,436,73,0,156,207
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,427,"1,301",343,0,388,570
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,428,"1,359",437,0,371,551
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,429,"2,699",779,0,786,"1,134"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,430,"2,310",493,1,818,998
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,431,775,147,0,255,373
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,432,306,104,0,83,119
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,433,"2,171",674,0,563,934
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,434,"4,401","1,264",0,"1,244","1,893"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,435,"4,132","1,016",0,"1,289","1,827"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,436,"2,242",532,0,650,"1,060"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,437,63,25,0,22,16
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,438,493,124,0,153,216
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,439,"2,375",733,1,619,"1,022"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,440,"1,461",493,1,357,610
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,441,70,25,0,17,28
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,442,"2,708",669,0,765,"1,274"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,443,11,4,0,2,5
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,444,121,27,0,33,61
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,445,1,0,0,0,1
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,446,107,36,0,29,42
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,447,285,68,0,83,134
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,448,771,191,0,213,367
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,449,293,68,0,100,125
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,450,170,28,0,64,78
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,451,"1,066",336,0,303,427
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,452,99,17,0,37,45
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,453,11,2,0,5,4
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,454,19,6,0,8,5
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,455,"1,486",472,1,466,547
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,KC LeDell,456,7,4,0,0,3
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,301,"1,724",11,0,591,"1,122"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,302,"2,551",10,0,726,"1,815"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,303,330,1,0,109,220
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,304,"1,076",7,0,302,767
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,305,953,2,0,294,657
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,306,579,1,0,146,432
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,307,"4,494",29,0,"1,262","3,203"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,308,148,0,0,55,93
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,309,"4,308",23,0,"1,171","3,114"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,310,614,4,0,198,412
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,311,684,3,0,229,452
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,312,"1,703",8,0,585,"1,110"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,313,3,0,0,3,0
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,314,310,0,0,126,184
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,315,493,4,0,193,296
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,316,"1,719",10,0,642,"1,067"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,317,169,2,0,54,113
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,318,"3,750",15,0,987,"2,748"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,319,"5,196",18,0,"1,489","3,689"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,320,"1,778",2,0,499,"1,277"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,321,328,2,0,113,213
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,322,269,2,0,85,182
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,324,519,6,0,180,333
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,325,155,0,0,42,113
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,326,"1,898",10,0,670,"1,218"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,327,"5,317",23,0,"1,427","3,867"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,328,931,2,0,307,622
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,329,"7,692",33,0,"2,094","5,565"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,330,"2,150",14,0,629,"1,507"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,331,"2,399",9,0,719,"1,671"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,332,"2,550",8,0,617,"1,925"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,333,"3,626",16,0,"1,002","2,608"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,334,137,2,0,34,101
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,335,"4,268",12,0,"1,122","3,134"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,336,"2,948",15,0,810,"2,123"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,337,"1,086",4,0,330,752
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,338,"5,180",19,0,"1,425","3,736"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,339,"4,822",18,0,"1,456","3,348"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,340,"6,948",29,1,"1,971","4,947"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,341,305,5,0,118,182
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,342,63,0,0,18,45
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,343,"2,608",14,1,740,"1,853"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,344,"2,806",14,0,821,"1,971"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,345,27,0,0,14,13
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,346,274,0,0,76,198
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,347,55,0,0,20,35
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,348,27,0,0,10,17
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,349,573,5,0,162,406
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,350,"6,361",24,0,"1,917","4,420"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,351,"3,169",11,0,914,"2,244"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,352,"1,138",5,0,342,791
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,353,"2,219",6,0,695,"1,518"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,354,"1,811",9,0,529,"1,273"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,355,"1,364",4,0,388,972
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,356,"1,662",10,0,478,"1,174"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,357,813,3,0,241,569
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,358,"2,526",9,0,676,"1,841"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,359,"2,324",9,0,688,"1,627"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,360,"2,836",11,0,782,"2,043"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,361,"2,052",13,0,537,"1,502"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,362,"6,315",23,0,"1,827","4,465"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,363,"2,925",11,0,910,"2,004"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,364,"4,460",15,0,"1,461","2,984"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,365,"4,622",9,0,"1,448","3,165"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,366,"1,641",10,0,523,"1,108"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,367,"4,269",7,0,"1,284","2,978"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,368,"3,793",14,1,"1,134","2,644"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,369,"1,660",11,0,512,"1,137"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,370,"2,096",7,0,662,"1,427"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,371,"2,037",5,0,551,"1,481"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,372,"1,701",9,0,546,"1,146"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,373,328,2,0,118,208
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,374,9,0,0,2,7
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,375,279,0,0,90,189
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,376,"1,779",6,0,528,"1,245"
110,"Judge of the Circuit Court, 20th District, Position 6 (Vote for 1)",35,Write-in,377,"2,251",4,0,674,"1,573"
