state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,method,method_label,source_field,voters,method_share_pct,total_voters,value_status,source_url,source_title,source_status
MN,2024,2709500000,MILLE LACS COUNTY,,MILLE LACS COUNTY,jurisdiction,mail_votes,Mail votes,F1d,921,6.0370,15256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709500000,MILLE LACS COUNTY,,MILLE LACS COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,15256,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709500000,MILLE LACS COUNTY,,MILLE LACS COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,2283,14.9646,15256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709500000,MILLE LACS COUNTY,,MILLE LACS COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,492,3.2250,15256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709500000,MILLE LACS COUNTY,,MILLE LACS COUNTY,jurisdiction,other_participation,Other participation,F1h,,,15256,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,13455,65.8397,20436,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,34,0.1664,20436,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,mail_votes,Mail votes,F1d,1016,4.9716,20436,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,20436,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,2928,14.3277,20436,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,3003,14.6947,20436,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709700000,MORRISON COUNTY,,MORRISON COUNTY,jurisdiction,other_participation,Other participation,F1h,,,20436,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,12413,65.1123,19064,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,43,0.2256,19064,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,mail_votes,Mail votes,F1d,1653,8.6708,19064,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,19064,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,3174,16.6492,19064,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,1781,9.3422,19064,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2709900000,MOWER COUNTY,,MOWER COUNTY,jurisdiction,other_participation,Other participation,F1h,,,19064,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,2489,51.7894,4806,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,7,0.1457,4806,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,mail_votes,Mail votes,F1d,250,5.2018,4806,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,4806,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,425,8.8431,4806,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,1635,34.0200,4806,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710100000,MURRAY COUNTY,,MURRAY COUNTY,jurisdiction,other_participation,Other participation,F1h,,,4806,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,11728,60.1189,19508,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,65,0.3332,19508,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,mail_votes,Mail votes,F1d,1839,9.4269,19508,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,19508,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,3614,18.5257,19508,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,2262,11.5952,19508,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710300000,NICOLLET COUNTY,,NICOLLET COUNTY,jurisdiction,other_participation,Other participation,F1h,,,19508,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,4287,51.3352,8351,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,20,0.2395,8351,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,mail_votes,Mail votes,F1d,404,4.8377,8351,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,8351,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,1254,15.0162,8351,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,2386,28.5714,8351,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710500000,NOBLES COUNTY,,NOBLES COUNTY,jurisdiction,other_participation,Other participation,F1h,,,8351,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,932,28.0638,3321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,7,0.2108,3321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,mail_votes,Mail votes,F1d,133,4.0048,3321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,3321,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,237,7.1364,3321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,2012,60.5842,3321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710700000,NORMAN COUNTY,,NORMAN COUNTY,jurisdiction,other_participation,Other participation,F1h,,,3321,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,57553,62.9132,91480,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,392,0.4285,91480,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,mail_votes,Mail votes,F1d,11378,12.4377,91480,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,91480,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,22157,24.2206,91480,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,0,0.0000,91480,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2710900000,OLMSTED COUNTY,,OLMSTED COUNTY,jurisdiction,other_participation,Other participation,F1h,,,91480,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,28282,76.7053,36871,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,109,0.2956,36871,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,mail_votes,Mail votes,F1d,2672,7.2469,36871,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,36871,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,5468,14.8301,36871,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,340,0.9221,36871,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711100000,OTTER TAIL COUNTY,,OTTER TAIL COUNTY,jurisdiction,other_participation,Other participation,F1h,,,36871,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,4808,64.5976,7443,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,12,0.1612,7443,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,mail_votes,Mail votes,F1d,456,6.1266,7443,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,7443,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,1380,18.5409,7443,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,787,10.5737,7443,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711300000,PENNINGTON COUNTY,,PENNINGTON COUNTY,jurisdiction,other_participation,Other participation,F1h,,,7443,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,11911,70.0647,17000,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,35,0.2059,17000,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,1080,6.3529,17000,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,17000,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,3010,17.7059,17000,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,964,5.6706,17000,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711500000,PINE COUNTY,,PINE COUNTY,jurisdiction,other_participation,Other participation,F1h,,,17000,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,2060,42.2218,4879,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,9,0.1845,4879,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,217,4.4476,4879,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,4879,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,532,10.9039,4879,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,2061,42.2423,4879,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711700000,PIPESTONE COUNTY,,PIPESTONE COUNTY,jurisdiction,other_participation,Other participation,F1h,,,4879,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,8175,52.6163,15537,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,41,0.2639,15537,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,mail_votes,Mail votes,F1d,1085,6.9833,15537,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,15537,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,1953,12.5700,15537,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,4283,27.5665,15537,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2711900000,POLK COUNTY,,POLK COUNTY,jurisdiction,other_participation,Other participation,F1h,,,15537,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,3578,49.3109,7256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,14,0.1929,7256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,426,5.8710,7256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,7256,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,1292,17.8060,7256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,1946,26.8192,7256,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712100000,POPE COUNTY,,POPE COUNTY,jurisdiction,other_participation,Other participation,F1h,,,7256,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,175479,62.8234,279321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,2010,0.7196,279321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,mail_votes,Mail votes,F1d,37921,13.5761,279321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,279321,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,63911,22.8808,279321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,0,0.0000,279321,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712300000,RAMSEY COUNTY,,RAMSEY COUNTY,jurisdiction,other_participation,Other participation,F1h,,,279321,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,683,31.9010,2141,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,2,0.0934,2141,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,106,4.9510,2141,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,,,2141,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,59,2.7557,2141,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,1291,60.2989,2141,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712500000,RED LAKE COUNTY,,RED LAKE COUNTY,jurisdiction,other_participation,Other participation,F1h,,,2141,missing,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712700000,REDWOOD COUNTY,,REDWOOD COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,6605,78.7716,8385,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
MN,2024,2712700000,REDWOOD COUNTY,,REDWOOD COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,20,0.2385,8385,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
