"37-306 McGrath" ,"HOUSE DISTRICT 37" ,"Write-in 30" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Ballot Measure No. 1 – 15PFVR" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Ballot Measure No. 1 – 15PFVR" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Ballot Measure No. 1 – 15PFVR" ,"YES" ,"NP" ,"Total" ,66 ,
"37-306 McGrath" ,"Ballot Measure No. 1 – 15PFVR" ,"NO" ,"NP" ,"Total" ,24 ,
"37-306 McGrath" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Ballot Measure No. 2 - SJR2" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Ballot Measure No. 2 - SJR2" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Ballot Measure No. 2 - SJR2" ,"YES" ,"NP" ,"Total" ,37 ,
"37-306 McGrath" ,"Ballot Measure No. 2 - SJR2" ,"NO" ,"NP" ,"Total" ,49 ,
"37-306 McGrath" ,"Supreme Crt-Justice Bolger" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Supreme Crt-Justice Bolger" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Supreme Crt-Justice Bolger" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Supreme Crt-Justice Bolger" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Supreme Crt-Justice Bolger" ,"YES" ,"NP" ,"Total" ,47 ,
"37-306 McGrath" ,"Supreme Crt-Justice Bolger" ,"NO" ,"NP" ,"Total" ,35 ,
"37-306 McGrath" ,"Supreme Crt-Justice Maassen" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Supreme Crt-Justice Maassen" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Supreme Crt-Justice Maassen" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Supreme Crt-Justice Maassen" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Supreme Crt-Justice Maassen" ,"YES" ,"NP" ,"Total" ,46 ,
"37-306 McGrath" ,"Supreme Crt-Justice Maassen" ,"NO" ,"NP" ,"Total" ,35 ,
"37-306 McGrath" ,"Court of Appeals - Judge Allard" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Court of Appeals - Judge Allard" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Court of Appeals - Judge Allard" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Court of Appeals - Judge Allard" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Court of Appeals - Judge Allard" ,"YES" ,"NP" ,"Total" ,48 ,
"37-306 McGrath" ,"Court of Appeals - Judge Allard" ,"NO" ,"NP" ,"Total" ,32 ,
"37-306 McGrath" ,"Sup Court JD4 Blankenship" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 Blankenship" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 Blankenship" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Sup Court JD4 Blankenship" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Sup Court JD4 Blankenship" ,"YES" ,"NP" ,"Total" ,42 ,
"37-306 McGrath" ,"Sup Court JD4 Blankenship" ,"NO" ,"NP" ,"Total" ,36 ,
"37-306 McGrath" ,"Sup Court JD4 Harbison" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 Harbison" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 Harbison" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Sup Court JD4 Harbison" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Sup Court JD4 Harbison" ,"YES" ,"NP" ,"Total" ,45 ,
"37-306 McGrath" ,"Sup Court JD4 Harbison" ,"NO" ,"NP" ,"Total" ,33 ,
"37-306 McGrath" ,"Sup Court JD4 Kauvar" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 Kauvar" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 Kauvar" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Sup Court JD4 Kauvar" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Sup Court JD4 Kauvar" ,"YES" ,"NP" ,"Total" ,42 ,
"37-306 McGrath" ,"Sup Court JD4 Kauvar" ,"NO" ,"NP" ,"Total" ,36 ,
"37-306 McGrath" ,"Sup Court JD4 MacDonald" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 MacDonald" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 MacDonald" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Sup Court JD4 MacDonald" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Sup Court JD4 MacDonald" ,"YES" ,"NP" ,"Total" ,47 ,
"37-306 McGrath" ,"Sup Court JD4 MacDonald" ,"NO" ,"NP" ,"Total" ,32 ,
"37-306 McGrath" ,"Sup Court JD4 McConnell " ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 McConnell " ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Sup Court JD4 McConnell " ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Sup Court JD4 McConnell " ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Sup Court JD4 McConnell " ,"YES" ,"NP" ,"Total" ,43 ,
"37-306 McGrath" ,"Sup Court JD4 McConnell " ,"NO" ,"NP" ,"Total" ,35 ,
"37-306 McGrath" ,"Dis Court JD4 Christian" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Dis Court JD4 Christian" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Dis Court JD4 Christian" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Dis Court JD4 Christian" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Dis Court JD4 Christian" ,"YES" ,"NP" ,"Total" ,45 ,
"37-306 McGrath" ,"Dis Court JD4 Christian" ,"NO" ,"NP" ,"Total" ,34 ,
"37-306 McGrath" ,"Dis Court JD4 Hammers" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Dis Court JD4 Hammers" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Dis Court JD4 Hammers" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Dis Court JD4 Hammers" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Dis Court JD4 Hammers" ,"YES" ,"NP" ,"Total" ,46 ,
"37-306 McGrath" ,"Dis Court JD4 Hammers" ,"NO" ,"NP" ,"Total" ,32 ,
"37-306 McGrath" ,"Dis Court JD4 Peters" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Dis Court JD4 Peters" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-306 McGrath" ,"Dis Court JD4 Peters" ,"Registered Voters" ,"NP" ,"Total" ,264 ,
"37-306 McGrath" ,"Dis Court JD4 Peters" ,"Times Counted" ,"NP" ,"Total" ,91 ,
"37-306 McGrath" ,"Dis Court JD4 Peters" ,"YES" ,"NP" ,"Total" ,43 ,
"37-306 McGrath" ,"Dis Court JD4 Peters" ,"NO" ,"NP" ,"Total" ,33 ,
"37-308 Nikolai" ,"Race Statistics" ,"Number of Precincts" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Race Statistics" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Castle, Darrell L." ,"CON" ,"Total" ,2 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Clinton, Hillary" ,"DEM" ,"Total" ,20 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"De La Fuente, Roque" ,"NA" ,"Total" ,0 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Johnson, Gary" ,"LIB" ,"Total" ,4 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Stein, Jill" ,"GRE" ,"Total" ,0 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Trump, Donald J." ,"REP" ,"Total" ,12 ,
"37-308 Nikolai" ,"US PRESIDENT" ,"Write-in 60" ,"NP" ,"Total" ,2 ,
"37-308 Nikolai" ,"US SENATOR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US SENATOR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US SENATOR" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"US SENATOR" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"US SENATOR" ,"Craig, Breck A. " ,"NA" ,"Total" ,0 ,
"37-308 Nikolai" ,"US SENATOR" ,"Gianoutsos, Ted" ,"NA" ,"Total" ,0 ,
"37-308 Nikolai" ,"US SENATOR" ,"Metcalfe, Ray" ,"DEM" ,"Total" ,7 ,
"37-308 Nikolai" ,"US SENATOR" ,"Miller, Joe" ,"LIB" ,"Total" ,5 ,
"37-308 Nikolai" ,"US SENATOR" ,"Murkowski, Lisa" ,"REP" ,"Total" ,25 ,
"37-308 Nikolai" ,"US SENATOR" ,"Stock, Margaret" ,"NA" ,"Total" ,5 ,
"37-308 Nikolai" ,"US SENATOR" ,"Write-in 70" ,"NP" ,"Total" ,0 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Lindbeck, Steve" ,"DEM" ,"Total" ,20 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"McDermott, Jim C. " ,"LIB" ,"Total" ,1 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Souphanavong, Bernie" ,"NA" ,"Total" ,2 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Young, Don" ,"REP" ,"Total" ,20 ,
"37-308 Nikolai" ,"US REPRESENTATIVE" ,"Write-in 50" ,"NP" ,"Total" ,0 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Edgmon, Bryce E. " ,"DEM" ,"Total" ,18 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Weatherby, William W" ,"REP" ,"Total" ,18 ,
"37-308 Nikolai" ,"HOUSE DISTRICT 37" ,"Write-in 30" ,"NP" ,"Total" ,0 ,
"37-308 Nikolai" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Ballot Measure No. 1 – 15PFVR" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Ballot Measure No. 1 – 15PFVR" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Ballot Measure No. 1 – 15PFVR" ,"YES" ,"NP" ,"Total" ,34 ,
"37-308 Nikolai" ,"Ballot Measure No. 1 – 15PFVR" ,"NO" ,"NP" ,"Total" ,8 ,
"37-308 Nikolai" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Ballot Measure No. 2 - SJR2" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Ballot Measure No. 2 - SJR2" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Ballot Measure No. 2 - SJR2" ,"YES" ,"NP" ,"Total" ,19 ,
"37-308 Nikolai" ,"Ballot Measure No. 2 - SJR2" ,"NO" ,"NP" ,"Total" ,22 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Bolger" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Bolger" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Bolger" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Bolger" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Bolger" ,"YES" ,"NP" ,"Total" ,21 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Bolger" ,"NO" ,"NP" ,"Total" ,16 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Maassen" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Maassen" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Maassen" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Maassen" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Maassen" ,"YES" ,"NP" ,"Total" ,20 ,
"37-308 Nikolai" ,"Supreme Crt-Justice Maassen" ,"NO" ,"NP" ,"Total" ,16 ,
"37-308 Nikolai" ,"Court of Appeals - Judge Allard" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Court of Appeals - Judge Allard" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Court of Appeals - Judge Allard" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Court of Appeals - Judge Allard" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Court of Appeals - Judge Allard" ,"YES" ,"NP" ,"Total" ,24 ,
"37-308 Nikolai" ,"Court of Appeals - Judge Allard" ,"NO" ,"NP" ,"Total" ,16 ,
"37-308 Nikolai" ,"Sup Court JD4 Blankenship" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 Blankenship" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 Blankenship" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Sup Court JD4 Blankenship" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Sup Court JD4 Blankenship" ,"YES" ,"NP" ,"Total" ,19 ,
"37-308 Nikolai" ,"Sup Court JD4 Blankenship" ,"NO" ,"NP" ,"Total" ,17 ,
"37-308 Nikolai" ,"Sup Court JD4 Harbison" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 Harbison" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 Harbison" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Sup Court JD4 Harbison" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Sup Court JD4 Harbison" ,"YES" ,"NP" ,"Total" ,20 ,
"37-308 Nikolai" ,"Sup Court JD4 Harbison" ,"NO" ,"NP" ,"Total" ,18 ,
"37-308 Nikolai" ,"Sup Court JD4 Kauvar" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 Kauvar" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 Kauvar" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Sup Court JD4 Kauvar" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Sup Court JD4 Kauvar" ,"YES" ,"NP" ,"Total" ,18 ,
"37-308 Nikolai" ,"Sup Court JD4 Kauvar" ,"NO" ,"NP" ,"Total" ,18 ,
"37-308 Nikolai" ,"Sup Court JD4 MacDonald" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 MacDonald" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 MacDonald" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Sup Court JD4 MacDonald" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Sup Court JD4 MacDonald" ,"YES" ,"NP" ,"Total" ,21 ,
"37-308 Nikolai" ,"Sup Court JD4 MacDonald" ,"NO" ,"NP" ,"Total" ,17 ,
"37-308 Nikolai" ,"Sup Court JD4 McConnell " ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 McConnell " ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Sup Court JD4 McConnell " ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Sup Court JD4 McConnell " ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Sup Court JD4 McConnell " ,"YES" ,"NP" ,"Total" ,19 ,
"37-308 Nikolai" ,"Sup Court JD4 McConnell " ,"NO" ,"NP" ,"Total" ,18 ,
"37-308 Nikolai" ,"Dis Court JD4 Christian" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Dis Court JD4 Christian" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Dis Court JD4 Christian" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Dis Court JD4 Christian" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Dis Court JD4 Christian" ,"YES" ,"NP" ,"Total" ,33 ,
"37-308 Nikolai" ,"Dis Court JD4 Christian" ,"NO" ,"NP" ,"Total" ,4 ,
"37-308 Nikolai" ,"Dis Court JD4 Hammers" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Dis Court JD4 Hammers" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Dis Court JD4 Hammers" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Dis Court JD4 Hammers" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Dis Court JD4 Hammers" ,"YES" ,"NP" ,"Total" ,18 ,
"37-308 Nikolai" ,"Dis Court JD4 Hammers" ,"NO" ,"NP" ,"Total" ,21 ,
"37-308 Nikolai" ,"Dis Court JD4 Peters" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Dis Court JD4 Peters" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-308 Nikolai" ,"Dis Court JD4 Peters" ,"Registered Voters" ,"NP" ,"Total" ,73 ,
"37-308 Nikolai" ,"Dis Court JD4 Peters" ,"Times Counted" ,"NP" ,"Total" ,46 ,
"37-308 Nikolai" ,"Dis Court JD4 Peters" ,"YES" ,"NP" ,"Total" ,22 ,
"37-308 Nikolai" ,"Dis Court JD4 Peters" ,"NO" ,"NP" ,"Total" ,17 ,
"37-310 Shageluk" ,"Race Statistics" ,"Number of Precincts" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"Race Statistics" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Registered Voters" ,"NP" ,"Total" ,49 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Times Counted" ,"NP" ,"Total" ,16 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Castle, Darrell L." ,"CON" ,"Total" ,0 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Clinton, Hillary" ,"DEM" ,"Total" ,15 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"De La Fuente, Roque" ,"NA" ,"Total" ,0 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Johnson, Gary" ,"LIB" ,"Total" ,0 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Stein, Jill" ,"GRE" ,"Total" ,0 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Trump, Donald J." ,"REP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US PRESIDENT" ,"Write-in 60" ,"NP" ,"Total" ,0 ,
"37-310 Shageluk" ,"US SENATOR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US SENATOR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US SENATOR" ,"Registered Voters" ,"NP" ,"Total" ,49 ,
"37-310 Shageluk" ,"US SENATOR" ,"Times Counted" ,"NP" ,"Total" ,16 ,
"37-310 Shageluk" ,"US SENATOR" ,"Craig, Breck A. " ,"NA" ,"Total" ,0 ,
"37-310 Shageluk" ,"US SENATOR" ,"Gianoutsos, Ted" ,"NA" ,"Total" ,0 ,
"37-310 Shageluk" ,"US SENATOR" ,"Metcalfe, Ray" ,"DEM" ,"Total" ,1 ,
"37-310 Shageluk" ,"US SENATOR" ,"Miller, Joe" ,"LIB" ,"Total" ,1 ,
"37-310 Shageluk" ,"US SENATOR" ,"Murkowski, Lisa" ,"REP" ,"Total" ,12 ,
"37-310 Shageluk" ,"US SENATOR" ,"Stock, Margaret" ,"NA" ,"Total" ,2 ,
"37-310 Shageluk" ,"US SENATOR" ,"Write-in 70" ,"NP" ,"Total" ,0 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Registered Voters" ,"NP" ,"Total" ,49 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Times Counted" ,"NP" ,"Total" ,16 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Lindbeck, Steve" ,"DEM" ,"Total" ,5 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"McDermott, Jim C. " ,"LIB" ,"Total" ,2 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Souphanavong, Bernie" ,"NA" ,"Total" ,0 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Young, Don" ,"REP" ,"Total" ,9 ,
"37-310 Shageluk" ,"US REPRESENTATIVE" ,"Write-in 50" ,"NP" ,"Total" ,0 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Registered Voters" ,"NP" ,"Total" ,49 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Times Counted" ,"NP" ,"Total" ,16 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Edgmon, Bryce E. " ,"DEM" ,"Total" ,8 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Weatherby, William W" ,"REP" ,"Total" ,8 ,
"37-310 Shageluk" ,"HOUSE DISTRICT 37" ,"Write-in 30" ,"NP" ,"Total" ,0 ,
"37-310 Shageluk" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"37-310 Shageluk" ,"Ballot Measure No. 1 – 15PFVR" ,"Registered Voters" ,"NP" ,"Total" ,49 ,
"37-310 Shageluk" ,"Ballot Measure No. 1 – 15PFVR" ,"Times Counted" ,"NP" ,"Total" ,16 ,
"37-310 Shageluk" ,"Ballot Measure No. 1 – 15PFVR" ,"YES" ,"NP" ,"Total" ,13 ,
"37-310 Shageluk" ,"Ballot Measure No. 1 – 15PFVR" ,"NO" ,"NP" ,"Total" ,3 ,
"37-310 Shageluk" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
