"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Libertyville 175","892","12","Republican","300"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Libertyville 186","842","12","Republican","258"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Libertyville 197","890","12","Republican","253"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Libertyville 200","1349","12","Republican","454"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Newport 236","892","12","Republican","205"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100005","830","11","Democratic","488"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100018","749","11","Democratic","256"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100019","1618","11","Democratic","589"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100027","1019","11","Democratic","131"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100028","631","11","Democratic","293"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8300016","1160","11","Democratic","594"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8300032","1390","11","Democratic","681"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","9600054","1201","11","Democratic","36"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","9600055","1017","11","Democratic","465"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100006","689","12","Republican","154"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100023","1027","12","Republican","388"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100025","860","12","Republican","227"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100035","558","12","Republican","122"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8300040","776","12","Republican","232"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","9600004","1649","12","Republican","402"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","9600033","1491","12","Republican","315"
"16","0","COOK","50003","Write-in","340","10TH CONGRESS","8100020","1591","99","Nonpartisan","1"
"16","0","COOK","50003","Write-in","340","10TH CONGRESS","9600037","1412","99","Nonpartisan","1"
"16","0","COOK","50003","Write-in","340","10TH CONGRESS","9600048","880","99","Nonpartisan","1"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Antioch 3","1014","11","Democratic","257"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Antioch 14","1158","11","Democratic","354"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 27","1123","11","Democratic","362"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 30","1162","11","Democratic","355"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 42","1212","11","Democratic","438"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 45","978","11","Democratic","407"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Benton 56","868","11","Democratic","240"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Benton 59","946","11","Democratic","342"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Fremont 120","1183","11","Democratic","480"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Fremont 123","1101","11","Democratic","494"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Grant 135","1147","11","Democratic","314"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Grant 147","1145","11","Democratic","436"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Lake Villa 148","1226","11","Democratic","377"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Lake Villa 162","1143","11","Democratic","397"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Libertyville 174","707","11","Democratic","282"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Libertyville 175","892","11","Democratic","369"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Libertyville 186","842","11","Democratic","382"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Libertyville 189","1047","11","Democratic","412"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Libertyville 200","1349","11","Democratic","623"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Moraine 215","1075","11","Democratic","662"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Newport 236","892","11","Democratic","416"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Shields 248","965","11","Democratic","462"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100010","1010","11","Democratic","480"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8100014","1170","11","Democratic","547"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8300018","1331","11","Democratic","676"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8300028","1992","11","Democratic","915"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8300036","1055","11","Democratic","530"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","8300055","958","11","Democratic","572"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","9600029","627","11","Democratic","249"
"16","0","COOK","230","Brad Schneider","340","10TH CONGRESS","9600049","1764","11","Democratic","664"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100007","1014","12","Republican","244"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100008","876","12","Republican","252"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100011","1331","12","Republican","418"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8100029","941","12","Republican","219"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8300017","1742","12","Republican","432"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","8300046","1353","12","Republican","348"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","9600009","1172","12","Republican","232"
"16","0","COOK","235","Jim Carris","340","10TH CONGRESS","9600047","1647","12","Republican","308"
"16","0","COOK","50003","Write-in","340","10TH CONGRESS","8100004","1232","99","Nonpartisan","1"
"16","0","COOK","50003","Write-in","340","10TH CONGRESS","8100015","1467","99","Nonpartisan","1"
"16","0","COOK","50003","Write-in","340","10TH CONGRESS","8300014","980","99","Nonpartisan","1"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Antioch 7","1018","11","Democratic","338"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Antioch 10","1186","11","Democratic","426"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 21","1132","11","Democratic","311"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 24","1143","11","Democratic","371"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 35","1104","11","Democratic","469"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Avon 38","1032","11","Democratic","323"
