state,election_year,jurisdiction_name,county,local_unit,source_id,source_level,row_method,source_url,dem_votes,rep_votes,other_votes,total_votes
IN,2012,Decatur County,Decatur County,Decatur County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,2941,7119,248,10308
IN,2012,DeKalb County,DeKalb County,DeKalb County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,5419,10587,322,16328
IN,2012,Delaware County,Delaware County,Delaware County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,22654,21251,1063,44968
IN,2012,Dubois County,Dubois County,Dubois County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,6522,11654,366,18542
IN,2012,Elkhart County,Elkhart County,Elkhart County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,24399,42378,1075,67852
IN,2012,Fayette County,Fayette County,Fayette County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,3555,5045,237,8837
IN,2012,Floyd County,Floyd County,Floyd County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,14812,19878,615,35305
IN,2012,Fountain County,Fountain County,Fountain County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,2237,4664,210,7111
IN,2012,Franklin County,Franklin County,Franklin County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,2909,7424,227,10560
IN,2012,Fulton County,Fulton County,Fulton County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,2621,5317,188,8126
IN,2012,Gibson County,Gibson County,Gibson County,in-historical-presidential-official-enr,county,indianaEnrHistoricalAjaxCountyRows,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2012,4928,9487,306,14721
