state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,ballots_cast,registered_voters,turnout_pct,denominator_type,denominator_timing,denominator_note,warning_required,source_url,source_title,source_status,notes
IN,2024,,Fulton County,Fulton County,Fulton County,county,8939,13238,67.5253,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 3434; Absentee 5505.
IN,2024,,Gibson County,Gibson County,Gibson County,county,16034,23623,67.8745,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 9342; Absentee 6692.
IN,2024,,Grant County,Grant County,Grant County,county,25473,43644,58.3654,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 13981; Absentee 11492.
IN,2024,,Greene County,Greene County,Greene County,county,14829,22037,67.2914,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7799; Absentee 7030.
IN,2024,,Hamilton County,Hamilton County,Hamilton County,county,199731,283132,70.5434,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 81443; Absentee 118288.
IN,2024,,Hancock County,Hancock County,Hancock County,county,44824,65292,68.6516,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 12347; Absentee 32477.
IN,2024,,Harrison County,Harrison County,Harrison County,county,20637,30280,68.1539,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 12760; Absentee 7877.
IN,2024,,Hendricks County,Hendricks County,Hendricks County,county,84501,131291,64.3616,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 33667; Absentee 50834.
IN,2024,,Henry County,Henry County,Henry County,county,20923,31648,66.1116,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 12498; Absentee 8425.
IN,2024,,Howard County,Howard County,Howard County,county,39241,61288,64.0272,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 13866; Absentee 25375.
IN,2024,,Huntington County,Huntington County,Huntington County,county,17950,24999,71.8029,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 6013; Absentee 11937.
IN,2024,,Jackson County,Jackson County,Jackson County,county,18867,26143,72.1685,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7954; Absentee 10913.
IN,2024,,Jasper County,Jasper County,Jasper County,county,16018,23624,67.8039,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7734; Absentee 8284.
IN,2024,,Jay County,Jay County,Jay County,county,8216,11998,68.4781,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 3874; Absentee 4342.
IN,2024,,Jefferson County,Jefferson County,Jefferson County,county,14514,22105,65.6594,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 8081; Absentee 6433.
IN,2024,,Jennings County,Jennings County,Jennings County,county,11931,18351,65.0155,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7979; Absentee 3952.
IN,2024,,Johnson County,Johnson County,Johnson County,county,78773,123364,63.8541,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 22841; Absentee 55932.
IN,2024,,Knox County,Knox County,Knox County,county,15320,22880,66.9580,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7178; Absentee 8142.
IN,2024,,Kosciusko County,Kosciusko County,Kosciusko County,county,35394,54295,65.1883,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 19852; Absentee 15542.
IN,2024,,LaGrange County,LaGrange County,LaGrange County,county,10554,16749,63.0127,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 6715; Absentee 3839.
IN,2024,,Lake County,Lake County,Lake County,county,212456,371117,57.2477,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 111098; Absentee 101358.
IN,2024,,LaPorte County,LaPorte County,LaPorte County,county,48187,78924,61.0549,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 22317; Absentee 25870.
IN,2024,,Lawrence County,Lawrence County,Lawrence County,county,21468,34759,61.7624,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7617; Absentee 13851.
IN,2024,,Madison County,Madison County,Madison County,county,56357,91492,61.5977,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 21063; Absentee 35294.
IN,2024,,Marion County,Marion County,Marion County,county,358036,650471,55.0426,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 192850; Absentee 165186.
IN,2024,,Marshall County,Marshall County,Marshall County,county,19810,30017,65.9959,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 10507; Absentee 9303.
IN,2024,,Martin County,Martin County,Martin County,county,5058,7775,65.0547,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 3276; Absentee 1782.
IN,2024,,Miami County,Miami County,Miami County,county,14129,22249,63.5040,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 4646; Absentee 9483.
IN,2024,,Monroe County,Monroe County,Monroe County,county,59855,93146,64.2593,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 23965; Absentee 35890.
IN,2024,,Montgomery County,Montgomery County,Montgomery County,county,16753,25094,66.7610,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 6347; Absentee 10406.
IN,2024,,Morgan County,Morgan County,Morgan County,county,35725,55229,64.6852,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 12102; Absentee 23623.
IN,2024,,Newton County,Newton County,Newton County,county,6650,10207,65.1514,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 5061; Absentee 1589.
IN,2024,,Noble County,Noble County,Noble County,county,19195,31769,60.4205,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 9358; Absentee 9837.
IN,2024,,Ohio County,Ohio County,Ohio County,county,3117,5231,59.5871,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 1522; Absentee 1595.
IN,2024,,Orange County,Orange County,Orange County,county,8748,13375,65.4056,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 5833; Absentee 2915.
IN,2024,,Owen County,Owen County,Owen County,county,9978,15685,63.6149,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 4505; Absentee 5473.
IN,2024,,Parke County,Parke County,Parke County,county,6725,9509,70.7225,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 3902; Absentee 2823.
IN,2024,,Perry County,Perry County,Perry County,county,8827,13801,63.9591,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 3712; Absentee 5115.
IN,2024,,Pike County,Pike County,Pike County,county,6079,9357,64.9674,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 2717; Absentee 3362.
IN,2024,,Porter County,Porter County,Porter County,county,86948,139687,62.2449,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 36201; Absentee 50747.
IN,2024,,Posey County,Posey County,Posey County,county,13113,18310,71.6166,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 6546; Absentee 6567.
IN,2024,,Pulaski County,Pulaski County,Pulaski County,county,5848,9494,61.5968,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 2635; Absentee 3213.
IN,2024,,Putnam County,Putnam County,Putnam County,county,16949,26012,65.1584,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 7950; Absentee 8999.
IN,2024,,Randolph County,Randolph County,Randolph County,county,10683,17061,62.6165,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 6025; Absentee 4658.
IN,2024,,Ripley County,Ripley County,Ripley County,county,14523,22603,64.2525,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 8888; Absentee 5635.
IN,2024,,Rush County,Rush County,Rush County,county,7769,11826,65.6942,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 4678; Absentee 3091.
IN,2024,,Scott County,Scott County,Scott County,county,10318,17390,59.3329,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 5279; Absentee 5039.
IN,2024,,Shelby County,Shelby County,Shelby County,county,20070,32284,62.1670,registeredVoters,sosElectionTurnoutReport,Indiana Election Division registered voters from the official 2024 General Election Turnout and Registration report.,false,https://www.in.gov/sos/elections/voter-information/files/2024-General-Election-Turnout-and-Registration-Report.pdf,Indiana Election Division 2024 General Election Turnout and Registration report,loaded,Election Day Vote 9285; Absentee 10785.
