ElectionId,Date,Description,Type,OfficialResults,CountyName,Name,PartyCode,PartyName,TicketCode,OfficeCode,OfficeDescription,District,DistrictName,Division,DivisionName,Votes,TotalVotes,Percentage
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Grant,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,62,4470,1.39%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Grant,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3521,4470,78.77%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Greenbrier,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,6088,13671,44.53%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Greenbrier,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,515,13671,3.77%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Greenbrier,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,360,13671,2.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Greenbrier,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,6708,13671,49.07%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hampshire,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2015,8262,24.39%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hampshire,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,250,8262,3.03%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hampshire,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,205,8262,2.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hampshire,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,5792,8262,70.10%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hancock,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,5101,12177,41.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hancock,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,442,12177,3.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hancock,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,337,12177,2.77%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hancock,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,6297,12177,51.71%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hardy,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1645,5318,30.93%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hardy,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,187,5318,3.52%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hardy,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,104,5318,1.96%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Hardy,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3382,5318,63.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Harrison,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,12954,27828,46.55%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Harrison,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,1412,27828,5.07%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Harrison,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,773,27828,2.78%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Harrison,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,12689,27828,45.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jackson,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,4928,12024,40.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jackson,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,321,12024,2.67%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jackson,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,241,12024,2%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jackson,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,6534,12024,54.34%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jefferson,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,7989,23664,33.76%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jefferson,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,615,23664,2.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jefferson,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,405,23664,1.71%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Jefferson,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,14655,23664,61.93%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Kanawha,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,39293,74646,52.64%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Kanawha,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,1936,74646,2.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Kanawha,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,1301,74646,1.74%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Kanawha,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,32116,74646,43.02%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lewis,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2744,6876,39.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lewis,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,493,6876,7.17%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lewis,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,110,6876,1.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lewis,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3529,6876,51.32%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lincoln,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,3432,6920,49.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lincoln,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,156,6920,2.25%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lincoln,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,119,6920,1.72%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Lincoln,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3213,6920,46.43%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Logan,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,5399,11419,47.28%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Logan,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,245,11419,2.15%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Logan,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,171,11419,1.50%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Logan,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,5604,11419,49.08%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marion,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,10511,22616,46.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marion,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,878,22616,3.88%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marion,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,1321,22616,5.84%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marion,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,9906,22616,43.80%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marshall,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,5980,12768,46.84%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marshall,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,392,12768,3.07%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marshall,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,300,12768,2.35%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Marshall,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,6096,12768,47.74%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mason,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,4596,9997,45.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mason,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,262,9997,2.62%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mason,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,169,9997,1.69%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mason,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,4970,9997,49.71%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,McDowell,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2393,5662,42.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,McDowell,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,128,5662,2.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,McDowell,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,91,5662,1.61%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,McDowell,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3050,5662,53.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mercer,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,8137,22096,36.83%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mercer,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,721,22096,3.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mercer,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,541,22096,2.45%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mercer,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,12697,22096,57.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mineral,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2565,11247,22.81%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mineral,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,347,11247,3.09%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mineral,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,272,11247,2.42%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mineral,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,8063,11247,71.69%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mingo,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,4136,8860,46.68%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mingo,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,170,8860,1.92%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mingo,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,132,8860,1.49%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Mingo,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,4422,8860,49.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monongalia,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,15135,35463,42.68%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monongalia,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,1253,35463,3.53%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monongalia,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,4798,35463,13.53%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monongalia,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,14277,35463,40.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monroe,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2078,5582,37.23%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monroe,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,182,5582,3.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monroe,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,128,5582,2.29%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Monroe,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3194,5582,57.22%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1656,7208,22.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,204,7208,2.83%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,199,7208,2.76%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,5149,7208,71.43%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,3736,9292,40.21%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,329,9292,3.54%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,248,9292,2.67%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,4979,9292,53.58%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,8389,17840,47.02%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,598,17840,3.35%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,455,17840,2.55%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,8398,17840,47.07%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1030,2996,34.38%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,111,2996,3.70%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,50,2996,1.67%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,1805,2996,60.25%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1176,3096,37.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,96,3096,3.10%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,58,3096,1.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,1766,3096,57.04%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1417,3426,41.36%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,257,3426,7.50%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,113,3426,3.30%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,1639,3426,47.84%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,3509,12036,29.15%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,456,12036,3.79%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,1216,12036,10.10%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,6855,12036,56.95%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,10543,24675,42.73%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,640,24675,2.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,392,24675,1.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,13100,24675,53.09%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,11360,28590,39.73%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,947,28590,3.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,673,28590,2.35%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,15610,28590,54.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,4576,10566,43.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,655,10566,6.20%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,255,10566,2.41%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,5080,10566,48.08%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1083,3896,27.80%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,136,3896,3.49%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,74,3896,1.90%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,2603,3896,66.81%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2246,5151,43.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,155,5151,3.01%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,123,5151,2.39%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,2627,5151,51%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1992,4698,42.40%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,139,4698,2.96%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,125,4698,2.66%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,2442,4698,51.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2704,6516,41.50%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,245,6516,3.76%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,288,6516,4.42%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,3279,6516,50.32%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1319,3355,39.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,197,3355,5.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,98,3355,2.92%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,1741,3355,51.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1240,3527,35.16%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,129,3527,3.66%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,85,3527,2.41%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,2073,3527,58.78%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2933,9031,32.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,1092,9031,12.09%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,130,9031,1.44%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,4876,9031,53.99%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,8132,14909,54.54%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,272,14909,1.82%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,154,14909,1.03%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,6351,14909,42.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,1179,2869,41.09%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,208,2869,7.25%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,MICHAEL SHARLEY,M,Mountain,S,IA,Attorney General,0,,0,,71,2869,2.47%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,PATRICK MORRISEY,R,Republican,S,IA,Attorney General,0,,0,,1411,2869,49.18%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,DOUG REYNOLDS,D,Democrat,S,IA,Attorney General,0,,0,,2987,6112,48.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,KARL KOLENICH,L,Libertarian,S,IA,Attorney General,0,,0,,232,6112,3.80%
