state,election_year,county,jurisdiction_tag,local_unit,level,dem_candidate,rep_candidate,dem_votes,rep_votes,other_votes,total_votes,comparison_contest,comparison_dem_candidate,comparison_rep_candidate,comparison_dem_votes,comparison_rep_votes,comparison_other_votes,coverage_mode,source_id,comparison_source_id,source_url
NC,2020,Guilford County,county:37081,JEF3,precinct,Joseph R. Biden,Donald J. Trump,208,121,8,337,US SENATE,Cal Cunningham,Thom Tillis,199,115,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,JEF4,precinct,Joseph R. Biden,Donald J. Trump,52,177,7,236,US SENATE,Cal Cunningham,Thom Tillis,61,167,7,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,MON1,precinct,Joseph R. Biden,Donald J. Trump,246,147,7,400,US SENATE,Cal Cunningham,Thom Tillis,240,130,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,MON2A,precinct,Joseph R. Biden,Donald J. Trump,202,134,7,343,US SENATE,Cal Cunningham,Thom Tillis,204,113,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,MON2B,precinct,Joseph R. Biden,Donald J. Trump,125,107,5,237,US SENATE,Cal Cunningham,Thom Tillis,122,101,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,MON3,precinct,Joseph R. Biden,Donald J. Trump,163,485,16,664,US SENATE,Cal Cunningham,Thom Tillis,165,466,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NCGR1,precinct,Joseph R. Biden,Donald J. Trump,100,316,12,428,US SENATE,Cal Cunningham,Thom Tillis,85,322,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NCGR2,precinct,Joseph R. Biden,Donald J. Trump,68,269,9,346,US SENATE,Cal Cunningham,Thom Tillis,57,266,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NCLAY1,precinct,Joseph R. Biden,Donald J. Trump,91,233,7,331,US SENATE,Cal Cunningham,Thom Tillis,90,221,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NCLAY2,precinct,Joseph R. Biden,Donald J. Trump,31,195,3,229,US SENATE,Cal Cunningham,Thom Tillis,35,182,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NDRI,precinct,Joseph R. Biden,Donald J. Trump,66,301,3,370,US SENATE,Cal Cunningham,Thom Tillis,67,291,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NMAD,precinct,Joseph R. Biden,Donald J. Trump,126,202,11,339,US SENATE,Cal Cunningham,Thom Tillis,122,194,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,NWASH,precinct,Joseph R. Biden,Donald J. Trump,20,210,3,233,US SENATE,Cal Cunningham,Thom Tillis,25,198,9,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,OR1,precinct,Joseph R. Biden,Donald J. Trump,65,195,7,267,US SENATE,Cal Cunningham,Thom Tillis,57,191,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,OR2,precinct,Joseph R. Biden,Donald J. Trump,60,222,9,291,US SENATE,Cal Cunningham,Thom Tillis,54,219,19,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,PG1,precinct,Joseph R. Biden,Donald J. Trump,54,119,8,181,US SENATE,Cal Cunningham,Thom Tillis,55,113,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,PG2,precinct,Joseph R. Biden,Donald J. Trump,49,298,13,360,US SENATE,Cal Cunningham,Thom Tillis,55,279,24,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,RC1,precinct,Joseph R. Biden,Donald J. Trump,95,186,7,288,US SENATE,Cal Cunningham,Thom Tillis,83,186,17,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,RC2,precinct,Joseph R. Biden,Donald J. Trump,179,376,12,567,US SENATE,Cal Cunningham,Thom Tillis,182,345,30,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SCLAY,precinct,Joseph R. Biden,Donald J. Trump,42,351,10,403,US SENATE,Cal Cunningham,Thom Tillis,51,327,24,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SDRI,precinct,Joseph R. Biden,Donald J. Trump,187,541,17,745,US SENATE,Cal Cunningham,Thom Tillis,164,524,44,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SF1,precinct,Joseph R. Biden,Donald J. Trump,92,355,6,453,US SENATE,Cal Cunningham,Thom Tillis,69,353,34,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SF2,precinct,Joseph R. Biden,Donald J. Trump,77,229,3,309,US SENATE,Cal Cunningham,Thom Tillis,75,222,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SF3,precinct,Joseph R. Biden,Donald J. Trump,118,258,12,388,US SENATE,Cal Cunningham,Thom Tillis,101,257,25,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SF4,precinct,Joseph R. Biden,Donald J. Trump,134,339,17,490,US SENATE,Cal Cunningham,Thom Tillis,119,342,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SMAD,precinct,Joseph R. Biden,Donald J. Trump,94,186,8,288,US SENATE,Cal Cunningham,Thom Tillis,93,175,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,STOK,precinct,Joseph R. Biden,Donald J. Trump,91,526,11,628,US SENATE,Cal Cunningham,Thom Tillis,89,503,30,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SUM1,precinct,Joseph R. Biden,Donald J. Trump,151,87,9,247,US SENATE,Cal Cunningham,Thom Tillis,158,76,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SUM2,precinct,Joseph R. Biden,Donald J. Trump,144,111,7,262,US SENATE,Cal Cunningham,Thom Tillis,138,102,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SUM3,precinct,Joseph R. Biden,Donald J. Trump,53,236,2,291,US SENATE,Cal Cunningham,Thom Tillis,58,221,13,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SUM4,precinct,Joseph R. Biden,Donald J. Trump,47,429,5,481,US SENATE,Cal Cunningham,Thom Tillis,46,409,25,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Guilford County,county:37081,SWASH,precinct,Joseph R. Biden,Donald J. Trump,32,178,7,217,US SENATE,Cal Cunningham,Thom Tillis,35,167,15,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,BUTWD,precinct,Joseph R. Biden,Donald J. Trump,28,58,1,87,US SENATE,Cal Cunningham,Thom Tillis,29,56,2,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,CONC,precinct,Joseph R. Biden,Donald J. Trump,54,39,1,94,US SENATE,Cal Cunningham,Thom Tillis,55,36,3,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,ENF 2,precinct,Joseph R. Biden,Donald J. Trump,229,21,1,251,US SENATE,Cal Cunningham,Thom Tillis,223,22,6,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,ENF1,precinct,Joseph R. Biden,Donald J. Trump,348,80,1,429,US SENATE,Cal Cunningham,Thom Tillis,340,80,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,FAUCT,precinct,Joseph R. Biden,Donald J. Trump,55,176,4,235,US SENATE,Cal Cunningham,Thom Tillis,64,163,6,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,HAL,precinct,Joseph R. Biden,Donald J. Trump,87,50,0,137,US SENATE,Cal Cunningham,Thom Tillis,84,46,4,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,HOL,precinct,Joseph R. Biden,Donald J. Trump,272,59,1,332,US SENATE,Cal Cunningham,Thom Tillis,274,47,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,HPR,precinct,Joseph R. Biden,Donald J. Trump,96,139,2,237,US SENATE,Cal Cunningham,Thom Tillis,97,131,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,LIT,precinct,Joseph R. Biden,Donald J. Trump,233,316,4,553,US SENATE,Cal Cunningham,Thom Tillis,223,296,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RINGW,precinct,Joseph R. Biden,Donald J. Trump,122,24,0,146,US SENATE,Cal Cunningham,Thom Tillis,127,16,0,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RR 10,precinct,Joseph R. Biden,Donald J. Trump,93,203,7,303,US SENATE,Cal Cunningham,Thom Tillis,99,187,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RR 11,precinct,Joseph R. Biden,Donald J. Trump,107,234,2,343,US SENATE,Cal Cunningham,Thom Tillis,106,223,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RR1-2,precinct,Joseph R. Biden,Donald J. Trump,66,120,5,191,US SENATE,Cal Cunningham,Thom Tillis,66,115,9,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RR3-4,precinct,Joseph R. Biden,Donald J. Trump,66,259,5,330,US SENATE,Cal Cunningham,Thom Tillis,69,238,19,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RR7-9,precinct,Joseph R. Biden,Donald J. Trump,243,176,8,427,US SENATE,Cal Cunningham,Thom Tillis,244,154,20,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,RRCE,precinct,Joseph R. Biden,Donald J. Trump,107,288,3,398,US SENATE,Cal Cunningham,Thom Tillis,106,268,22,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,SN,precinct,Joseph R. Biden,Donald J. Trump,190,103,0,293,US SENATE,Cal Cunningham,Thom Tillis,192,97,3,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,WEL 3,precinct,Joseph R. Biden,Donald J. Trump,121,92,3,216,US SENATE,Cal Cunningham,Thom Tillis,121,84,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Halifax County,county:37083,WEL1-2,precinct,Joseph R. Biden,Donald J. Trump,139,52,0,191,US SENATE,Cal Cunningham,Thom Tillis,134,44,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR01,precinct,Joseph R. Biden,Donald J. Trump,319,631,36,986,US SENATE,Cal Cunningham,Thom Tillis,304,585,86,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR07,precinct,Joseph R. Biden,Donald J. Trump,353,668,53,1074,US SENATE,Cal Cunningham,Thom Tillis,339,605,120,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR08,precinct,Joseph R. Biden,Donald J. Trump,239,465,20,724,US SENATE,Cal Cunningham,Thom Tillis,237,428,56,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR16,precinct,Joseph R. Biden,Donald J. Trump,263,489,23,775,US SENATE,Cal Cunningham,Thom Tillis,256,454,58,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR20,precinct,Joseph R. Biden,Donald J. Trump,214,255,16,485,US SENATE,Cal Cunningham,Thom Tillis,219,241,22,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR23,precinct,Joseph R. Biden,Donald J. Trump,162,473,13,648,US SENATE,Cal Cunningham,Thom Tillis,168,428,48,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR24,precinct,Joseph R. Biden,Donald J. Trump,173,605,18,796,US SENATE,Cal Cunningham,Thom Tillis,181,571,40,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR25,precinct,Joseph R. Biden,Donald J. Trump,241,290,6,537,US SENATE,Cal Cunningham,Thom Tillis,235,274,24,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR26,precinct,Joseph R. Biden,Donald J. Trump,109,315,5,429,US SENATE,Cal Cunningham,Thom Tillis,122,291,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR28,precinct,Joseph R. Biden,Donald J. Trump,153,880,28,1061,US SENATE,Cal Cunningham,Thom Tillis,160,836,60,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR29,precinct,Joseph R. Biden,Donald J. Trump,216,307,9,532,US SENATE,Cal Cunningham,Thom Tillis,205,289,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR31,precinct,Joseph R. Biden,Donald J. Trump,112,164,4,280,US SENATE,Cal Cunningham,Thom Tillis,112,157,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Harnett County,county:37085,PR32,precinct,Joseph R. Biden,Donald J. Trump,129,348,16,493,US SENATE,Cal Cunningham,Thom Tillis,129,327,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,AC,precinct,Joseph R. Biden,Donald J. Trump,435,965,30,1430,US SENATE,Cal Cunningham,Thom Tillis,431,900,89,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BC,precinct,Joseph R. Biden,Donald J. Trump,10,12,0,22,US SENATE,Cal Cunningham,Thom Tillis,12,10,0,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BE-1,precinct,Joseph R. Biden,Donald J. Trump,191,656,14,861,US SENATE,Cal Cunningham,Thom Tillis,195,617,42,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BE-2,precinct,Joseph R. Biden,Donald J. Trump,257,602,17,876,US SENATE,Cal Cunningham,Thom Tillis,256,560,59,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BE-3,precinct,Joseph R. Biden,Donald J. Trump,338,978,15,1331,US SENATE,Cal Cunningham,Thom Tillis,346,921,55,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BE-4,precinct,Joseph R. Biden,Donald J. Trump,337,822,17,1176,US SENATE,Cal Cunningham,Thom Tillis,335,775,60,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BE-7,precinct,Joseph R. Biden,Donald J. Trump,165,698,10,873,US SENATE,Cal Cunningham,Thom Tillis,174,669,30,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,BE56,precinct,Joseph R. Biden,Donald J. Trump,433,771,26,1230,US SENATE,Cal Cunningham,Thom Tillis,432,715,73,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,CE,precinct,Joseph R. Biden,Donald J. Trump,36,260,3,299,US SENATE,Cal Cunningham,Thom Tillis,41,249,7,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,CL-N,precinct,Joseph R. Biden,Donald J. Trump,458,1015,24,1497,US SENATE,Cal Cunningham,Thom Tillis,449,946,93,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,CL-S,precinct,Joseph R. Biden,Donald J. Trump,519,1159,28,1706,US SENATE,Cal Cunningham,Thom Tillis,522,1098,69,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,CR,precinct,Joseph R. Biden,Donald J. Trump,321,725,19,1065,US SENATE,Cal Cunningham,Thom Tillis,329,681,48,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,EF,precinct,Joseph R. Biden,Donald J. Trump,160,700,12,872,US SENATE,Cal Cunningham,Thom Tillis,170,655,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,FC-1,precinct,Joseph R. Biden,Donald J. Trump,131,388,5,524,US SENATE,Cal Cunningham,Thom Tillis,136,373,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,FC-2,precinct,Joseph R. Biden,Donald J. Trump,21,88,1,110,US SENATE,Cal Cunningham,Thom Tillis,22,79,6,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,HA,precinct,Joseph R. Biden,Donald J. Trump,205,410,18,633,US SENATE,Cal Cunningham,Thom Tillis,208,371,46,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,ID,precinct,Joseph R. Biden,Donald J. Trump,228,455,8,691,US SENATE,Cal Cunningham,Thom Tillis,231,427,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
