"state","election_year","report_date","house_district","source_precinct_code","source_precinct_name","registered_voters"
"AK","2020","2020-11-03","38","38-820","GOODNEWS BAY","217"
"AK","2020","2020-11-03","38","38-822","KASIGLUK","354"
"AK","2020","2020-11-03","38","38-824","KIPNUK","463"
"AK","2020","2020-11-03","38","38-826","KONGIGANAK","318"
"AK","2020","2020-11-03","38","38-828","KWETHLUK","470"
"AK","2020","2020-11-03","38","38-830","KWIGILLINGOK","245"
"AK","2020","2020-11-03","38","38-832","LOWER KALSKAG","179"
"AK","2020","2020-11-03","38","38-834","MARSHALL","285"
"AK","2020","2020-11-03","38","38-836","MEKORYUK","144"
"AK","2020","2020-11-03","38","38-838","NAPAKIAK","241"
"AK","2020","2020-11-03","38","38-840","NAPASKIAK","317"
"AK","2020","2020-11-03","38","38-842","NEWTOK","211"
"AK","2020","2020-11-03","38","38-844","NIGHTMUTE","155"
"AK","2020","2020-11-03","38","38-846","NUNAPITCHUK","363"
"AK","2020","2020-11-03","38","38-848","QUINHAGAK","457"
"AK","2020","2020-11-03","38","38-850","RUSSIAN MISSION","237"
"AK","2020","2020-11-03","38","38-852","TOKSOOK BAY","427"
"AK","2020","2020-11-03","38","38-854","TULUKSAK","252"
"AK","2020","2020-11-03","38","38-856","TUNTUTULIAK","283"
"AK","2020","2020-11-03","38","38-858","TUNUNAK","268"
"AK","2020","2020-11-03","38","38-860","UPPER KALSKAG","136"
"AK","2020","2020-11-03","39","39-314","GALENA","363"
"AK","2020","2020-11-03","39","39-316","HUSLIA","195"
"AK","2020","2020-11-03","39","39-318","KALTAG","123"
"AK","2020","2020-11-03","39","39-320","KOYUKUK","72"
"AK","2020","2020-11-03","39","39-322","NULATO","178"
"AK","2020","2020-11-03","39","39-324","RUBY","126"
"AK","2020","2020-11-03","39","39-900","ALAKANUK","378"
"AK","2020","2020-11-03","39","39-902","BREVIG MISSION","245"
"AK","2020","2020-11-03","39","39-904","CHEVAK","610"
"AK","2020","2020-11-03","39","39-906","DIOMEDE","50"
"AK","2020","2020-11-03","39","39-908","ELIM","212"
"AK","2020","2020-11-03","39","39-910","EMMONAK","538"
"AK","2020","2020-11-03","39","39-912","GAMBELL","418"
"AK","2020","2020-11-03","39","39-914","GOLOVIN","101"
"AK","2020","2020-11-03","39","39-916","HOOPER BAY","724"
"AK","2020","2020-11-03","39","39-918","KOTLIK","366"
"AK","2020","2020-11-03","39","39-920","KOYUK","189"
"AK","2020","2020-11-03","39","39-922","MOUNTAIN VILLAGE","442"
"AK","2020","2020-11-03","39","39-924","NOME NO. 1","1122"
"AK","2020","2020-11-03","39","39-926","NOME NO. 2","1744"
"AK","2020","2020-11-03","39","39-928","NUNAM IQUA","112"
"AK","2020","2020-11-03","39","39-930","PILOT STATION","370"
"AK","2020","2020-11-03","39","39-932","SAVOONGA","489"
"AK","2020","2020-11-03","39","39-934","SCAMMON BAY","393"
"AK","2020","2020-11-03","39","39-936","SHAKTOOLIK","170"
"AK","2020","2020-11-03","39","39-938","SHISHMAREF","404"
"AK","2020","2020-11-03","39","39-940","ST MARY'S","465"
"AK","2020","2020-11-03","39","39-942","ST MICHAEL","248"
"AK","2020","2020-11-03","39","39-944","STEBBINS","338"
"AK","2020","2020-11-03","39","39-946","TELLER","170"
"AK","2020","2020-11-03","39","39-948","UNALAKLEET","568"
"AK","2020","2020-11-03","39","39-950","WALES","83"
"AK","2020","2020-11-03","39","39-952","WHITE MOUNTAIN","140"
"AK","2020","2020-11-03","40","40-002","AMBLER","190"
"AK","2020","2020-11-03","40","40-004","ANAKTUVUK PASS","306"
"AK","2020","2020-11-03","40","40-006","ATQASUK","154"
"AK","2020","2020-11-03","40","40-008","UTQIAGVIK (BARROW)","1064"
"AK","2020","2020-11-03","40","40-010","BROWERVILLE","2120"
"AK","2020","2020-11-03","40","40-012","BUCKLAND","321"
"AK","2020","2020-11-03","40","40-014","DEERING","107"
"AK","2020","2020-11-03","40","40-016","KAKTOVIK","194"
"AK","2020","2020-11-03","40","40-018","KIANA","280"
"AK","2020","2020-11-03","40","40-020","KIVALINA","259"
"AK","2020","2020-11-03","40","40-022","KOBUK","90"
"AK","2020","2020-11-03","40","40-024","KOTZEBUE","2122"
"AK","2020","2020-11-03","40","40-026","NOATAK","364"
"AK","2020","2020-11-03","40","40-028","NOORVIK","404"
"AK","2020","2020-11-03","40","40-030","NUIQSUT","282"
"AK","2020","2020-11-03","40","40-032","POINT HOPE","466"
"AK","2020","2020-11-03","40","40-034","POINT LAY","166"
"AK","2020","2020-11-03","40","40-036","SELAWIK","463"
"AK","2020","2020-11-03","40","40-038","SHUNGNAK","166"
"AK","2020","2020-11-03","40","40-040","WAINWRIGHT","367"
"AK","2020","2020-11-03","40","40-326","ALLAKAKET","130"
"AK","2020","2020-11-03","40","40-328","BETTLES","74"
"AK","2020","2020-11-03","40","40-330","HUGHES","65"
